cat|length
33161|365.245336633255
33162|805.951621251528
33163|173.606951624979
33164|474.258502219656
33165|1385.30501890075
33166|979.558572876442
33167|347.213903250024
33168|1221.67758069683
33169|342.040308510472
33170|2545.78711124884
33171|186.097114211239
33172|5439.67577427212
33173|416.981284028032
33174|333.836092138976
33175|527.2497741969
33176|72.7980024102957
33177|599.160128081959
33178|706.917969086247
33179|528.505098779692
33180|1238.08601344005
33181|716.377510040201
33182|410.920040763698
33183|448.39052852286
33184|2461.38659477731
33185|685.335941603676
33186|527.249774197
33187|118.47270654053
33188|693.540157974932
33189|696.570779607294
33190|789.175512450873
33191|88.3187866286951
33192|289.049036533445
33193|1249.16855503365
33194|1310.36404338305
33195|694.427806500149
33196|617.711533932529
33197|37.4704877587501
33198|1419.37720896984
33199|1058.41781855062
33200|136.136463866318
33201|847.340379167069
33202|150.769599559782
33203|155.055545774499
33204|875.719002029297
33205|248.547927142531
33206|226.598223602177
33207|1051.10125070403
33208|334.723740663618
33209|271.385279207697
33210|588.812938603348
33211|939.945112010203
33212|429.4714466143
33213|542.770558415268
33214|410.552364706056
33215|97.7783275826018
33216|530.280395829069
33217|532.423368936189
33218|519.04555782545
33219|269.24230610032
33220|271.385279207701
33221|1028.26389863878
33222|225.710575077097
33223|406.63409454906
33224|198.587276797385
33225|398.429878177148
33226|795.60443177233
33227|676.764049174451
33228|460.513015051079
33229|2098.65190730878
33230|331.69311903166
33231|549.199477737636
33232|531.16804435414
33233|948.51700443977
33234|163.259762145972
33235|1118.72565837503
33236|248.54792714274
33237|115.442084908382
33238|1358.18172062101
33239|401.46049980938
33240|677.131725231918
33241|1056.27484544379
33242|731.010645733479
33243|223.567601969747
33244|1552.48305120353
33245|744.756132902551
33246|348.469227832511
33247|528.13742272173
33248|260.150441204036
33249|333.836092138883
33250|2120.75390725901
33251|24.9803251725098
33252|1081.25517061597
33253|351.499849464416
33254|1408.66234343278
33255|678.907022281652
33256|2479.93800062804
33257|360.591714361175
33258|384.684391008671
33259|603.078398239275
33260|175.749924732427
33261|360.959390418799
33262|732.265970316834
33263|896.413380987491
33264|188.240087318511
33265|434.64504135356
33266|306.712793858963
33267|866.779433542622
33268|794.716783247466
33269|334.723740663585
33270|521.188530932504
33271|379.510796269241
33272|572.924478327476
33273|646.610129262455
33274|625.915750304646
33275|561.689640323594
33276|197.699628272534
33277|1090.71471157043
33278|67.6244076707697
33279|24.9803251725971
33280|796.492080297486
33281|824.503027101882
33282|461.768339633345
33283|569.893856695084
33284|155.943194299372
33285|481.575070066898
33286|186.097114211249
33287|380.766120851623
33288|510.473665395853
33289|780.083647554013
33290|105.982543954319
33291|317.059983338065
33292|587.925290078781
33293|480.687421541762
33294|1474.51145405424
33295|658.21264332332
33296|438.043339043609
33297|17.6637573256238
33298|798.635053404572
33299|1177.25820114948
33300|268.35465757592
33301|730.122997209134
33302|1017.0290606353
33303|384.684391009019
33304|1511.98194181244
33305|737.071888997882
33306|391.113310330604
33307|152.912572667294
33308|899.444002619625
33309|115.442084908555
33310|271.385279207426
33311|233.914791449064
33312|228.741196709442
33313|377.735499219473
33314|252.833873356939
33315|201.617898429756
33316|997.590006259919
33317|618.599182457835
33318|49.9606503450195
33319|211.07743938363
33320|3102.82312929993
33321|377.367823162043
33322|581.128694698927
33323|754.735646323975
33324|499.238827392294
33325|60.3078398237253
33326|60.3078398238617
33327|718.520483147687
33328|1686.84421802039
33329|313.14171318114
33330|1556.76899741798
33331|823.615378577374
33332|138.279436973663
33333|964.405464715567
33334|147.738977927731
33335|95.6353544753873
33336|2934.75744847217
33337|985.987492198185
33338|670.702805909912
33339|350.244524882263
33340|165.402735253156
33341|1440.07158792752
33342|47.8176772376305
33343|1163.5127139804
33344|1811.37816782499
33345|992.416411520623
33346|118.472706540559
33347|1082.51049519862
33348|337.754362296072
33349|773.134755764776
33350|1672.21108232665
33351|1004.17122199133
33352|1115.32736068514
33353|854.656947014065
33354|449.278177047466
33355|480.319745483754
33356|597.017154975072
33357|494.952881177416
33358|643.57950763006
33359|305.825145334116
33360|35.3275146512064
33361|92.6047328432886
33362|1203.1261748466
33363|346.326254725318
33364|671.958130492404
33365|2185.71536935474
33366|1081.25517061642
33367|268.354657575448
33368|1344.80390950977
33369|178.780546364605
33370|507.443043763781
33371|451.053474097152
33372|286.906063426097
33373|589.70058712847
33374|42.6440824982861
33375|1222.93290527949
33376|1940.56573990229
33377|304.569820751796
33378|213.220412491033
33379|302.794523702151
33380|886.953840033225
33381|314.029361705686
33382|1334.97669249784
33383|1409.03001949045
33384|1327.14015218379
33385|477.289123851607
33386|92.6047328431034
33387|829.676621841534
33388|2160.36736812516
33389|1512.86959033763
33390|361.847038943587
33391|754.735646324061
33392|105.982543954319
33393|414.838310920592
33394|320.090604970394
33395|361.847038943597
33396|1018.80435768489
33397|544.025882997831
33398|460.880691108742
33399|277.814198529338
33400|1690.76248817731
33401|759.021592538541
33402|448.022852464872
33403|407.521743073667
33404|988.650437772694
33405|564.720261955865
33406|83.1451918890697
33407|812.012864515717
33408|351.499849464648
33409|1486.48164417293
33410|530.280395828623
33411|639.293561415645
33412|80.1145702569404
33413|327.407172816842
33414|35.3275146515357
33415|221.424628862651
33416|122.758652755158
33417|49.9606503450195
33418|905.872921941573
33419|425.553176457048
33420|47.817677237788
33421|351.499849464533
33422|522.963827982273
33423|203.760871536911
33424|319.202956445318
33425|358.816417311309
33426|481.207394008983
33427|1288.4143398424
33428|266.211684468333
33429|2118.45863774155
33430|833.074919531246
33431|308.85576696648
33432|3347.82046234347
33433|597.904803499688
33434|631.089345044005
33435|929.230246473979
33436|1117.83800984991
33437|1320.34355680391
33438|375.224850054648
33439|198.587276797607
33440|138.27943697354
33441|427.328473507108
33442|350.612200939757
33443|633.232318151257
33444|966.180761765322
33445|855.544595538847
33446|175.749924732317
33447|140.422410080723
33448|322.233578077769
33449|502.269449024376
33450|1052.35657528664
33451|839.136162795704
33452|278.701847054577
33453|916.220111420333
33454|219.28165575534
33455|1179.40117425662
33456|1697.19140749897
33457|220.536980337975
33458|1720.54873203162
33459|770.256430542446
33460|264.068711361122
33461|986.875140723073
33462|236.057764556333
33463|1038.09111565069
33464|1133.35879406851
33465|549.199477737444
33466|850.738676857216
33467|359.704065836598
33468|591.475884177756
33469|387.715012640992
33470|110.268490168707
33471|302.794523702082
33472|200.73024990474
33473|160.229140513689
33474|775.79770133952
33475|1105.34784726367
33476|799.522701929438
33477|1097.14363089217
33478|672.845779017397
33479|1303.93512406101
33480|512.984314561206
33481|469.972556005144
33482|442.849257725165
33483|634.487642733464
33484|715.122185457975
33485|173.606951624911
33486|195.556655165582
33487|1499.4917792269
33488|136.136463866327
33489|1504.14540149871
33490|397.17455359515
33491|90.4617597359777
33492|17.6637573257884
33493|118.472706540605
33494|474.258502220097
33495|865.004136493034
33496|165.402735253342
33497|366.132985158153
33498|591.843560235413
33499|396.286905070314
33500|700.856725822144
33501|307.600442384035
33502|208.93446627638
33503|309.743415491188
33504|425.185500399691
33505|165.402735253262
33506|195.556655165252
33507|426.440824982093
33508|235.170116031576
33509|1151.91019991898
33510|270.497630682765
33511|665.52921117045
33512|1556.40132136072
33513|593.986533342683
33514|845.197406059974
33515|699.081428772602
33516|929.597922531417
33517|205.903844644279
33518|208.93446627635
33519|1044.67233138203
33520|148.626626452276
33521|183.066492579266
33522|1076.0815758767
33523|17.6637573257678
33524|52.9912719769948
33525|896.78105704478
33526|288.16138800855
33527|524.219152564421
33528|484.605691698738
33529|243.374332403091
33530|249.435575667378
33531|158.086167406707
33532|739.214862105302
33533|716.377510040358
33534|305.8251453343
33535|507.810719822059
33536|2043.14998616662
33537|177.892897839245
33538|1135.50176717581
33539|339.00968687829
33540|649.640750894503
33541|532.423368936399
33542|854.136974546671
33543|820.584756945596
33544|67.6244076708456
33545|277.81419852942
33546|978.670924351325
33547|354.53047109698
33548|317.059983337747
33549|213.220412491108
33550|1564.60553773195
33551|1887.20679186761
33552|727.980024101589
33553|1076.0815758764
33554|313.141713180853
33555|158.086167406478
33556|343.295633093177
33557|850.371000799234
33558|1567.48386295493
33559|125.789274387272
33560|1209.55509416847
33561|640.548885998021
33562|432.869744304303
33563|203.760871537163
33564|1477.17439962882
33565|2125.40752953121
33566|592.73120876026
33567|342.927957035359
33568|1207.41212106139
33569|165.402735253458
33570|1088.57173846272
33571|587.557614020591
33572|831.819594948943
33573|698.713752714823
33574|789.175512450489
33575|1713.59984024235
33576|519.933206350208
33577|397.174553594985
33578|847.70805522482
33579|1371.9272077893
33580|541.882909890412
33581|213.220412491198
33582|800.778026511887
33583|286.018414900948
33584|323.48890266009
33585|478.176772376724
33586|861.085866335789
33587|229.628845234385
33588|669.447481327458
33589|634.119966676165
33590|1434.37802072095
33591|517.790233242853
33592|491.922259545167
33593|300.651550594432
33594|691.397184868045
33595|382.541417901439
33596|526.362125672154
33597|2900.83755481317
33598|317.059983338069
33599|850.738676856792
33600|251.578548774811
33601|1097.51130694977
33602|405.746446024164
33603|115.44208490825
33604|575.067451434884
33605|1870.79835912433
33606|2036.56877043537
33607|598.272479557422
33608|460.513015051322
33609|210.189790859008
33610|17.6637573257884
33611|225.710575077532
33612|228.741196709662
33613|917.107759945315
33614|2741.86373888147
33615|454.451771786994
33616|774.542376757163
33617|369.163606790437
33618|626.283426362213
33619|606.109019871379
33620|2289.03496773481
33621|108.12551706155
33622|1042.00938580723
33623|953.322923121316
33624|822.72773005195
33625|1380.6513966282
33626|1298.76152932199
33627|644.467156155012
33628|180.923519471819
33629|1179.03349819892
33630|784.001917710823
33631|1172.08460640952
33632|239.088386188309
33633|228.741196709449
33634|1004.53889804872
33635|1876.85960238847
33636|459.625366526363
33637|1955.19887559589
33638|691.764860925779
33639|1035.58046648567
33640|627.171074886799
33641|595.761830392689
33642|1100.17425252423
33643|1609.39259333823
33644|630.201696519359
33645|646.090156794833
33646|92.6047328430352
33647|427.328473506594
33648|3365.63651607861
33649|30.1539199120167
33650|55.1342450843327
33651|511.361313920987
33652|49.9606503450777
33653|253.721521882027
33654|1437.40864235293
33655|634.487642733549
33656|1276.29185331423
33657|230.884169816972
33658|860.198217811195
33659|628.058723411472
33660|831.299622481533
33661|281.732468686211
33662|1654.91500105893
33663|92.604732843268
33664|1124.26692917189
33665|444.104582307812
33666|354.530471096747
33667|650.896075477032
33668|459.625366526532
33669|100.808949214817
33670|423.042527292326
33671|205.903844644231
33672|428.583798089159
33673|1174.22757951688
33674|278.701847054611
33675|636.262939783512
33676|411.807689288578
33677|381.653769376928
33678|986.875140723284
33679|3078.36277659501
33680|1761.41751748033
33681|205.016196119498
33682|1971.23963228176
33683|919.250733052497
33684|586.669965496002
33685|206.791493169218
33686|753.847997799198
33687|686.223590128619
33688|560.434315740986
33689|1013.63076294535
33690|2235.67601969936
33691|606.109019871428
33692|662.130913480688
33693|148.626626452557
33694|618.966858515127
33695|989.01811382986
33696|185.209465686248
33697|358.816417311622
33698|830.564270366518
33699|229.628845234406
33700|602.190749713962
33701|889.984461665376
33702|631.457021101571
33703|180.923519471661
33704|635.007615201063
33705|168.433356885508
33706|170.576329992918
33707|200.730249904633
33708|481.575070066581
33709|1617.07683724214
33710|691.397184867922
33711|588.445262545636
33712|136.136463866327
33713|42.6440824982109
33714|708.173293668692
33715|742.245483737569
33716|491.922259545289
33717|370.418931372743
33718|1560.16729510797
33719|944.231058225066
33720|1418.48956044478
33721|193.413682058064
33722|473.003177637394
33723|273.528252315176
33724|130.962869126838
33725|1020.94733079213
33726|423.04252729233
33727|80.1145702570362
33728|910.67884062316
33729|709.060942193812
33730|298.508577487536
33731|804.696296669084
33732|213.220412491287
33733|822.7277300524
33734|716.745186097757
33735|110.26849016888
33736|1202.23852632116
33737|2050.46655401335
33738|37.4704877587501
33739|660.355616430877
33740|138.279436973521
33741|666.416859695142
33742|278.701847054421
33743|410.920040763876
33744|196.444303690119
33745|311.88638859856
33746|628.058723411768
33747|468.197258955451
33748|215.363385598536
33749|102.951922322179
33750|60.3078398241909
33751|401.46049980952
33752|540.995261365449
33753|283.875441793825
33754|118.472706540646
33755|477.289123851871
33756|366.13298515819
33757|30.1539199120373
33758|1240.5966626049
33759|1122.64392853163
33760|588.445262545842
33761|2274.92180450829
33762|1243.62728423727
33763|985.987492198568
33764|515.64726013546
33765|507.44304376388
33766|193.413682058023
33767|567.750883587742
33768|1693.79310980953
33769|341.152659985669
33770|1681.30294722327
33771|72.7980024100529
33772|317.059983337913
33773|980.446221401281
33774|1210.4427426932
33775|294.222631272868
33776|424.297851874886
33777|978.670924351767
33778|283.87544179396
33779|586.302289438563
33780|711.203915300976
33781|196.44430369016
33782|1123.37928064726
33783|138.279436973625
33784|3341.02386696309
33785|4529.14923005887
33786|12.4901625863276
33787|484.605691699117
33788|421.267230242735
33789|945.118706749701
33790|673.733427542109
33791|97.7783275827288
33792|122.758652755276
33793|764.56286333566
33794|243.374332402773
33795|271.385279207729
33796|367.020633682842
33797|276.558873947169
33798|539.739936783143
33799|2103.8255020484
33800|436.788014461008
33801|241.231359295482
33802|959.751842443131
33803|441.07396067539
33804|1493.43053596249
33805|276.558873947216
33806|463.911312740707
33807|431.61441972152
33808|1655.80264958324
33809|399.317526702471
33810|398.429878177549
33811|780.083647553758
33812|90.4617597358804
33813|168.4333568855
33814|376.480174637345
33815|323.48890265998
33816|875.719002029388
33817|37.4704877587501
33818|363.990012050887
33819|979.558572876732
33820|501.014124442024
33821|381.65376937658
33822|2983.09509817697
33823|309.743415491383
33824|877.861975136887
33825|775.797701339486
33826|593.618857285245
33827|1741.09081458047
33828|138.279436973663
33829|67.6244076705921
33830|190.383060425702
33831|619.854507040104
33832|1310.73171944095
33833|30.1539199120955
33834|796.49208029722
33835|591.843560235715
33836|95.6353544754385
33837|431.61441972152
33838|559.546667216447
33839|597.904803499874
33840|2350.75042855081
33841|1353.00812588115
33842|110.268490169027
33843|643.579507630053
33844|718.520483147911
33845|1697.19140749913
33846|47.8176772376987
33847|1112.66441511081
33848|130.962869126782
33849|2198.57320799851
33850|774.542376757057
33851|316.172334813315
33852|1233.28009475793
33853|1339.26263871273
33854|178.780546364549
33855|596.129506449912
33856|4058.50440517689
33857|808.982242883366
33858|342.040308510436
33859|341.152659985603
33860|375.592526112228
33861|1629.19932377096
33862|2387.18097137507
33863|942.975733642643
33864|1171.71693035217
33865|90.4617597356355
33866|1354.78342293126
33867|626.283426361789
33868|475.146150744898
33869|858.055244703062
33870|188.240087318347
33871|525.106801089395
33872|428.583798089322
33873|402.348148334545
33874|1006.68187115619
33875|618.599182457787
33876|769.736458075069
33877|235.170116031489
33878|772.76707970704
33879|716.377510040182
33880|1467.19488620749
33881|148.626626452423
33882|1179.03349819881
33883|183.066492578996
33884|1270.3829064593
33885|165.402735253393
33886|984.732167615812
33887|2005.5272019986
33888|286.018414901435
33889|936.026841853431
33890|685.335941603508
33891|475.146150744558
33892|526.362125672023
33893|1163.880390038
33894|409.664716180891
33895|487.636313331018
33896|425.185500400088
33897|211.965087908638
33898|502.269449024345
33899|30.1539199120578
33900|1074.30627882726
33901|1165.65568708735
33902|1442.58223709243
33903|60.3078398239099
33904|329.550145924184
33905|226.598223602199
33906|717.632834623481
33907|1150.50257892653
33908|497.983502809854
33909|462.655988158486
33910|477.289123851861
33911|998.477654784666
33912|736.184240473549
33913|336.866713770818
33914|1352.64044982321
33915|977.783275826732
33916|251.578548774543
33917|143.453031713117
33918|530.280395829285
33919|1017.91670916004
33920|1141.93068649785
33921|42.6440824982861
33922|983.844519090658
33923|292.079658165328
33924|47.8176772376199
33925|145.596004820589
33926|518.677881767522
33927|145.596004820448
33928|448.390528522273
33929|148.626626452411
33930|386.82736411565
33931|1245.77025734451
33932|85.2881649963323
33933|590.588235653032
33934|1424.18312765149
33935|263.181062836159
33936|1729.12062446077
33937|687.478914710912
33938|1246.13793340218
33939|198.587276797258
33940|360.591714361174
33941|573.812126852371
33942|275.671225422534
33943|2528.12335392312
33944|372.194228422587
33945|852.513973906715
33946|282.987793269024
33947|560.434315741139
33948|655.182021691892
33949|833.962568056031
33950|616.456209350045
33951|97.7783275827494
33952|974.384978136902
33953|414.838310920688
33954|1440.43926398502
33955|1076.08157587667
33956|541.515233832558
33957|155.943194299435
33958|324.376551184963
33959|203.760871536756
33960|448.390528522252
33961|681.417671446542
33962|334.723740663613
33963|1286.63904279294
33964|397.174553595145
33965|342.040308510675
33966|130.075220601651
33967|417.868932553208
33968|110.268490168929
33969|271.385279207513
33970|1141.56301043971
33971|2137.01004359223
33972|637.885940423564
33973|251.578548774657
33974|724.061753944826
33975|774.542376757074
33976|145.596004820265
33977|911.934165205748
33978|843.422109009739
33979|2051.72187859617
33980|231.771818341599
33981|663.386238063344
33982|130.075220602018
33983|1233.28009475824
33984|2685.68954886279
33985|1441.32691251017
33986|297.620928962512
33987|271.38527920767
33988|853.401622431307
33989|2060.44606743552
33990|514.759611610884
33991|522.076179457569
33992|372.194228422645
33993|1640.28186536521
33994|578.098073066886
33995|454.451771786844
33996|557.403694109057
33997|0
33998|775.797701339607
33999|511.728989978515
34000|1146.21663271234
34001|775.797701339041
34002|105.982543954319
34003|400.205175227274
34004|1250.05620355978
34005|155.943194299157
34006|484.605691698864
34007|1116.950361325
34008|414.838310920777
34009|558.29134263325
34010|358.816417311421
34011|826.278324151865
34012|289.049036533534
34013|1501.63475233394
34014|42.6440824984437
34015|586.302289438172
34016|12.4901625863276
34017|381.65376937656
34018|1993.55701187925
34019|2236.93134428236
34020|348.46922783255
34021|705.142672036488
34022|1023.09030389977
34023|90.4617597358925
34024|541.882909890648
34025|1050.2136021793
34026|138.279436973533
34027|430.726771196734
34028|223.567601970047
34029|12.4901625863276
34030|453.196447204158
34031|473.003177637308
34032|976.527951244284
34033|478.544448434482
34034|133.105842233993
34035|460.880691109063
34036|393.256283438304
34037|504.412422131857
34038|547.056504630078
34039|725.837050994293
34040|430.359095138994
34041|850.738676856962
34042|150.769599560073
34043|533.311017461509
34044|90.4617597358002
34045|2228.72712791123
34046|597.904803499584
34047|1646.34310862924
34048|37.4704877587501
34049|1030.77454780413
34050|556.148369526583
34051|1015.2537635856
34052|383.796742484102
34053|709.948590718474
34054|216.251034123095
34055|519.933206350075
34056|1349.08985572419
34057|136.136463866318
34058|934.771517270975
34059|373.44955300503
34060|352.387497989283
34061|189.127735843486
34062|674.101103600084
34063|249.435575667134
34064|771.879431182425
34065|297.25325290491
34066|608.251992978721
34067|1194.55428241731
34068|276.558873947076
34069|322.233578077586
34070|1295.73090768955
34071|238.200737663667
34072|1093.22536073538
34073|17.6637573256238
34074|506.555395239041
34075|289.049036533392
34076|2917.61366361378
34077|1879.00257549617
34078|1050.58127823695
34079|1011.85546589595
34080|1100.17425252415
34081|1273.78120414924
34082|650.896075476833
34083|247.660278617476
34084|261.925738253483
34085|751.705024691674
34086|102.951922322138
34087|438.043339043677
34088|313.141713180936
34089|805.951621251274
34090|901.586975726849
34091|385.572039533685
34092|85.2881649964217
34093|1271.11825857503
34094|1752.69332864112
34095|399.31752670196
34096|1260.77106909556
34097|318.31530792018
34098|772.767079707197
34099|413.950662395999
34100|547.944153154797
34101|214.108061015869
34102|493.697556594973
34103|191.270708950699
34104|30.153919911852
34105|136.136463866202
34106|1455.59237214597
34107|914.964786837545
34108|603.078398239151
34109|506.187719181553
34110|377.367823161812
34111|661.243264955505
34112|717.265158565379
34113|547.05650462974
34114|361.847038943461
34115|774.542376757241
34116|268.354657575393
34117|180.923519471662
34118|513.50428702816
34119|904.985273416548
34120|266.211684468189
34121|222.679953445252
34122|389.857985748327
34123|1779.96892333098
34124|684.448293078942
34125|113.299111801186
34126|1813.88881699003
34127|424.29785187483
34128|225.710575077128
34129|273.52825231502
34130|1132.10346948613
34131|416.093635503244
34132|553.117747894211
34133|1129.96049637873
34134|587.557614020917
34135|683.192968496102
34136|642.691859105496
34137|1319.82358433737
34138|140.422410081035
34139|480.319745483979
34140|321.345929552971
34141|141.310058605854
34142|743.500808319838
34143|836.473217221294
34144|1482.19569795856
34145|660.355616431394
34146|746.531429952313
34147|1764.44813911232
34148|211.077439383819
34149|880.892596768895
34150|186.097114211331
34151|485.493340223425
34152|245.51730551024
34153|878.749623661382
34154|274.415900839694
34155|572.924478327515
34156|339.009686878446
34157|4093.24886412323
34158|604.333722821639
34159|122.758652755099
34160|1737.69251688975
34161|463.543636683429
34162|900.699327202078
34163|170.57632999292
34164|1023.45797995747
34165|3322.4724611138
34166|1203.12617484621
34167|408.777067656595
34168|1466.30723768278
34169|790.43083703296
34170|411.80768928852
34171|175.749924732311
34172|42.6440824980924
34173|645.722480737594
34174|1289.66966442519
34175|1137.64474028286
34176|989.905762355141
34177|301.539199119543
34178|1161.73741693099
34179|221.424628862718
34180|1035.58046648557
34181|163.259762146031
34182|323.488902660045
34183|1051.46892676171
34184|643.947183687446
34185|17.6637573257884
34186|436.788014461002
34187|118.472706540441
34188|1184.2070929382
34189|1313.3946650153
34190|281.73246868666
34191|3064.4649930172
34192|300.651550594744
34193|491.922259545646
34194|2704.76092717988
34195|731.898294258729
34196|882.667893818443
34197|245.517305510344
34198|779.715971496428
34199|1107.4908203711
34200|238.200737663712
34201|1649.37373026156
34202|1280.73009593838
34203|319.202956445488
34204|430.72677119681
34205|1195.80960699996
34206|112.41146327625
34207|269.242306100481
34208|80.114570256961
34209|383.796742483763
34210|238.200737663529
34211|300.651550594715
34212|434.645041353866
34213|319.202956445545
34214|238.200737663493
34215|444.992230832824
34216|367.908282208034
34217|191.270708950651
34218|1721.80405661412
34219|473.89082616237
34220|1564.45324132278
34221|120.615679647745
34222|721.918780837591
34223|260.150441204036
34224|557.403694109094
34225|406.634094549335
34226|150.769599559753
34227|628.058723412027
34228|352.387497989344
34229|550.087126262345
34230|532.423368936255
34231|1069.13268408741
34232|651.783724001591
34233|283.875441794056
34234|772.399403649698
34235|1414.5712902876
34236|248.547927142918
34237|301.539199118693
34238|276.558873947039
34239|200.730249904754
34240|316.172334813044
34241|481.207394009295
34242|185.209465686536
34243|352.387497989517
34244|1187.60539062801
34245|316.172334813181
34246|268.354657575701
34247|378.623147744491
34248|155.943194299027
34249|1149.24725434411
34250|1281.46544805381
34251|1074.82625129386
34252|195.556655165582
34253|489.779286438024
34254|158.973815931643
34255|422.154878767521
34256|614.680912300592
34257|921.393706159568
34258|405.746446024278
34259|922.649030741843
34260|1168.68630871999
34261|95.6353544753973
34262|250.690900249858
34263|110.268490168803
34264|193.413682057914
34265|1616.70916118495
34266|282.987793269294
34267|1257.00509534865
34268|92.6047328432886
34269|55.1342450844803
34270|299.396226012349
34271|2209.44036994494
34272|786.144890818131
34273|421.267230242911
34274|435.900365936443
34275|456.594744893869
34276|1032.91752091088
34277|1590.32121502022
34278|877.861975136582
34279|388.970337223272
34280|545.801180047334
34281|918.363084527753
34282|298.508577487547
34283|712.979212350509
34284|740.470186688379
34285|419.124257135329
34286|17.6637573257678
34287|47.817677237534
34288|671.070481968129
34289|952.435274596821
34290|236.057764556084
34291|334.723740663737
34292|353.64282257198
34293|329.550145924444
34294|286.018414901319
34295|294.222631273142
34296|436.78801446113
34297|434.645041353634
34298|276.558873947189
34299|873.576028922187
34300|326.519524292092
34301|1766.07113975181
34302|1113.03209116822
34303|578.098073066906
34304|6558.40143264841
34305|880.89259676885
34306|1303.41515159421
34307|621.99748014777
34308|449.278177047401
34309|289.049036533535
34310|447.135203940057
34311|423.042527292237
34312|1586.92291732981
34313|423.042527292552
34314|486.748664806195
34315|607.364344453909
34316|319.202956445359
34317|543.658206939965
34318|917.107759945149
34319|62.4508129314054
34320|905.872921941762
34321|682.305319971286
34322|80.1145702569901
34323|488.891637913307
34324|145.596004820349
34325|379.510796269356
34326|219.281655755417
34327|535.453990568413
34328|557.403694109191
34329|525.106801089737
34330|1176.89052509133
34331|261.038089728451
34332|1185.83009357803
34333|286.906063426097
34334|136.136463866327
34335|577.210424541825
34336|595.761830392635
34337|1194.92195847485
34338|538.852288258348
34339|1120.86863148245
34340|381.653769376781
34341|738.327213580745
34342|1036.4681150105
34343|77.9715971496401
34344|520.300882407956
34345|843.054432952443
34346|472.115529112674
34347|682.305319971657
34348|1530.53334766352
34349|219.281655755388
34350|35.3275146515768
34351|230.88416981713
34352|398.06220211976
34353|311.886388598626
34354|1031.29452027114
34355|603.07839823936
34356|1117.47033379216
34357|762.052214170903
34358|349.356876357377
34359|742.613159795349
34360|688.366563235638
34361|899.811678677208
34362|105.094895429335
34363|233.914791449184
34364|133.105842234196
34365|293.334982748166
34366|388.082688698504
34367|664.64156264557
34368|896.413380987454
34369|52.9912719769948
34370|1698.96670454878
34371|227.853548184138
34372|97.7783275828858
34373|113.299111801011
34374|664.273886588173
34375|203.760871537095
34376|551.342450844504
34377|889.984461665279
34378|530.280395829109
34379|203.760871536862
34380|622.885128671699
34381|1249.53623109247
34382|249.435575667309
34383|640.548885998272
34384|3056.26077664473
34385|60.3078398239993
34386|475.14615074427
34387|645.722480737362
34388|575.067451434802
34389|401.460499809343
34390|168.433356885491
34391|313.141713180981
34392|65.4814345635729
34393|1042.00938580768
34394|218.394007230557
34395|459.625366526346
34396|706.917969086174
34397|664.273886587775
34398|3135.12002231931
34399|47.8176772374929
34400|17.6637573256649
34401|424.297851874701
34402|1208.66744564363
34403|865.004136492984
34404|441.961609200667
34405|964.557761125306
34406|205.9038446443
34407|923.536679267519
34408|230.884169817013
34409|180.923519471955
34410|364.877660575884
34411|223.567601970146
34412|923.169003209519
34413|206.791493169156
34414|1460.76596688521
34415|527.249774196804
34416|692.284833392727
34417|981.701545983922
34418|324.37655118484
34419|47.8176772377398
34420|928.710274006414
34421|425.553176456877
34422|2019.05730951917
34423|239.088386188233
34424|372.194228422044
34425|435.532689878723
34426|1195.80960699971
34427|1010.08016884582
34428|267.46700905044
34429|446.247555414987
34430|1119.09333443254
34431|1066.62203492259
34432|353.642822572164
34433|1064.84673787304
34434|2410.53829590743
34435|774.910052814759
34436|332.580767556382
34437|227.853548184747
34438|870.177731232509
34439|1786.39784265274
34440|239.088386188295
34441|261.925738253599
34442|1006.31419509889
34443|335.979065246239
34444|186.097114211297
34445|1210.4427426933
34446|439.818636093206
34447|345.438606200352
34448|1242.37195965476
34449|513.504287027987
34450|1137.64474028339
34451|444.992230832496
34452|679.274698339455
34453|598.792452024626
34454|4604.67326128204
34455|148.626626452523
34456|233.914791448773
34457|141.310058605196
34458|1240.22898654785
34459|263.181062835953
34460|615.568560826007
34461|2961.88074675203
34462|1934.13682058094
34463|450.533501629721
34464|120.615679647725
34465|779.715971496229
34466|1840.64443921203
34467|873.576028922246
34468|614.68091230071
34469|155.943194299153
34470|147.738977927553
34471|1872.57365617414
34472|358.81641731144
34473|1095.36833384222
34474|17.6637573257472
34475|269.242306100357
34476|982.589194508437
34477|736.184240473152
34478|561.689640323299
34479|785.257242292751
34480|55.1342450845861
34481|47.817677237788
34482|572.924478327416
34483|713.346888408255
34484|1625.28105361362
34485|1427.94910139885
34486|189.127735843718
34487|746.899106010095
34488|490.666934963032
34489|537.596963676003
34490|1167.7986601951
34491|17.6637573257678
34492|261.038089728591
34493|1257.00509534868
34494|928.7102740068
34495|1459.87831836077
34496|1102.31722563125
34497|537.596963675955
34498|1403.85642475116
34499|278.70184705404
34500|937.802138903005
34501|618.599182457981
34502|660.355616431222
34503|282.987793269138
34504|4223.1717883149
34505|454.451771786748
34506|607.364344454193
34507|1189.74836373526
34508|203.76087153688
34509|928.710274006432
34510|643.947183688096
34511|115.442084908373
34512|270.497630682861
34513|784.001917711076
34514|432.502068246342
34515|560.801991798603
34516|203.760871537024
34517|485.493340223841
34518|1094.11300926012
34519|742.24548373755
34520|138.279436973841
34521|364.877660575931
34522|494.952881177485
34523|465.68660979047
